,Unnamed: 0,content,publish_date,retweet,account_category,new_june_2018,dateSent
0,7596,"Wise words. We change our future today, not tomorrow. https://t.co/IJJSF8wPww",2016-04-25 20:01:00,0,LeftTroll,0,Before June 9
1,7597,Police torment PARALYZED Black Veteran by putting water out of reach as he lay dying. The media keep silent! https://t.co/fBPaJQppey,2016-04-25 22:30:00,0,LeftTroll,0,Before June 9
2,7598,So he associates Black hairstyles with “being weird”?  Damn freak. https://t.co/TcluEOcpvs,2016-04-25 22:49:00,0,LeftTroll,0,Before June 9
3,7599,NFL players flew to Haiti where they helped rebuild an elementary school and host a mobile medical clinic. https://t.co/xjlTHgQGoa,2016-04-25 22:54:00,0,LeftTroll,0,Before June 9
4,7600,"A lot of people are mad, but who cares? It's the best thing ever happened to America #BlackLivesMatter https://t.co/pb1Zrv7Z3e",2016-04-25 22:58:00,0,LeftTroll,0,Before June 9
5,7601,Just look at that lying bitch Hillary https://t.co/mCqLzKcLTE,2016-04-26 02:04:00,0,LeftTroll,0,Before June 9
6,7602,Bernie Sanders destroys Hillary Clinton in debate on Vermont gun laws https://t.co/8rcnXYSvJv,2016-04-26 02:14:00,0,LeftTroll,0,Before June 9
7,7603,"Heartbreaking. Eddie Bolden who was wrongly sentenced to 22 years, visits his son’s graduation ceremony https://t.co/7AlCxoP7As",2016-04-27 02:58:00,0,LeftTroll,0,Before June 9
8,7612,"""With the blood running down his jaws like a bloody-jawed wolf"" - Malcolm X https://t.co/ADPGd6PrVg",2016-05-10 23:11:00,0,LeftTroll,0,Before June 9
9,7613,W. Kamau Bell tells Stephen Colbert why Black people can’t really be racist  https://t.co/eKWggJLxAe https://t.co/eBekNoAOWk,2016-05-10 23:38:00,0,LeftTroll,0,Before June 9
10,7614,Natural hair is beautiful https://t.co/hKqXtIAts9,2016-05-11 00:06:00,0,LeftTroll,0,Before June 9
11,7615,So proud of them! https://t.co/kx7LPCAQl6,2016-05-11 01:19:00,0,LeftTroll,0,Before June 9
12,7616,Malcolm X on African history https://t.co/jGffCRi6AW,2016-05-11 01:48:00,0,LeftTroll,0,Before June 9
13,7617,"Honour belongs to those who never forsake the truth even when things seem dark & grim, who try over & over again https://t.co/F8VK01BcWs",2016-05-11 02:01:00,0,LeftTroll,0,Before June 9
14,7618,Black is beautiful https://t.co/AUpTI3kPGx,2016-05-11 02:14:00,0,LeftTroll,0,Before June 9
15,7619,Proud of this brave woman! https://t.co/INMJu7gAFb,2016-05-14 19:39:00,0,LeftTroll,0,Before June 9
16,7620,Why are there no Black people on #Eurovision ? Sweden has always been a racist shithole. https://t.co/dD7maRTBmm,2016-05-14 20:44:00,0,LeftTroll,0,Before June 9
17,7621,Black Is Viral: What You Missed At Afrofuturism 2016  https://t.co/pKLxJlD2YI https://t.co/yQGXylbb6G,2016-05-14 21:38:00,0,LeftTroll,0,Before June 9
18,7622,Obama to Howard grads: ‘Be confident in your blackness’ https://t.co/b8MlYk4VSx,2016-05-14 22:50:00,0,LeftTroll,0,Before June 9
19,7623,"Black Panther Taps Michael B. Jordan to Join the Cast, Possibly As the Villain  https://t.co/fKONTshazZ https://t.co/cHaNo5Urt9",2016-05-15 00:20:00,0,LeftTroll,0,Before June 9
20,7624,"Galvanizing event delivers potent messages on stage in ""The Ballad of Trayvon Martin""  https://t.co/IrkOoPLSv6 https://t.co/TUTjgOOjHq",2016-05-15 00:40:00,0,LeftTroll,0,Before June 9
21,7625,When will America stop the genocide of its own people? https://t.co/6E0WZJLH4R,2016-05-15 19:51:00,0,LeftTroll,0,Before June 9
22,7626,WTF??? AL sorority makes T-shirt featuring Black men eating watermelon and picking cotton  https://t.co/lIAgQcsn1M https://t.co/buPoI9xlLr,2016-05-15 01:20:00,0,LeftTroll,0,Before June 9
23,7627,#BlackTwitter https://t.co/W9PEqFaG4F,2016-05-15 01:29:00,0,LeftTroll,0,Before June 9
24,7628,Ser Negro Es Hermoso Campaign Seeks to Teach Afro-Colombians That Black Is Beautiful  https://t.co/2XDRIA8t1M https://t.co/pByP5BWArc,2016-05-15 01:50:00,0,LeftTroll,0,Before June 9
25,7629,"Portrait of a young Moorish man with a bow by Hyacinthe Rigaud, c.1700 CE #Moors #AfricanPresence https://t.co/XXSmO1xwU4",2016-05-15 01:50:00,0,LeftTroll,0,Before June 9
26,7630,My skin color gives no one the right to give me a different education  https://t.co/gFZJ9vIjzI https://t.co/OvZvuKGOeA,2016-05-15 20:25:00,0,LeftTroll,0,Before June 9
27,7631,Artist's dazzling self-portraits explore the cosmic power of gold  https://t.co/ev2x8TrGsA https://t.co/JYkWUK8yaI,2016-05-15 20:45:00,0,LeftTroll,0,Before June 9
28,7632,Rich white men need to stop questioning equal pay in tennis. It's not always about you.  https://t.co/j7eGPiTqNT https://t.co/Ziou1SKr0o,2016-05-15 20:59:00,0,LeftTroll,0,Before June 9
29,7633,We are one.. https://t.co/MargkPGN73,2016-05-15 23:03:00,0,LeftTroll,0,Before June 9
30,7634,Black women give us power https://t.co/XRK2wJ1Pds,2016-05-15 02:20:00,0,LeftTroll,0,Before June 9
31,7635,This image gives me life.. the joy and beauty in the simplicity of being. https://t.co/vZWHTCPNW6,2016-05-15 02:50:00,0,LeftTroll,0,Before June 9
32,7636,We should never forget the atrocities of #slavery https://t.co/PZq0ZN6AIc,2016-05-15 03:20:00,0,LeftTroll,0,Before June 9
33,7637,Damn... Rihanna is so hot  https://t.co/SSJCWbGmHL,2016-05-15 03:50:00,0,LeftTroll,0,Before June 9
34,7638,And they say that European civilization is refined... https://t.co/lNemoYneUj,2016-05-15 04:20:00,0,LeftTroll,0,Before June 9
35,7639,Fight the prejudices. Get ready for the revolution. #BlackLivesMatter https://t.co/m9IQnnY4l2,2016-05-15 04:50:00,0,LeftTroll,0,Before June 9
36,7640,I stand for Bernie Sanders. He's a really good man. https://t.co/HitJdPzKH7,2016-05-15 05:20:00,0,LeftTroll,0,Before June 9
37,7641,This lemon is on steroids. Someone call Beyonce #lemonade https://t.co/IFEb7MdQ8N,2016-05-15 05:50:00,0,LeftTroll,0,Before June 9
38,7642,Simply perfect #blacktwitter https://t.co/2MjWsQn9ur,2016-05-15 06:20:00,0,LeftTroll,0,Before June 9
39,7643,Mother and daughter fitness team #blacktwitter https://t.co/Zmcloujzjt,2016-05-17 22:03:00,0,LeftTroll,0,Before June 9
40,7644,Malcolm X The greatest hero. #BlackLivesMatter https://t.co/T8kbKICoBZ,2016-05-17 22:40:00,0,LeftTroll,0,Before June 9
41,7645,"""The family is an army"" - African proverb We should never forget our culture. https://t.co/04zrDIigD4",2016-05-17 23:10:00,0,LeftTroll,0,Before June 9
42,7646,"Together we stand, divided we fall #BlackLivesMatter https://t.co/XdoDTxlP6H",2016-05-17 23:40:00,0,LeftTroll,0,Before June 9
43,7647,"7-year-old, Aiyana Stanley-Jones was murdered in her sleep 6 years ago TODAY by a police officer. #AiyanasDreams https://t.co/iUdFnOvXRk",2016-05-18 00:20:00,0,LeftTroll,0,Before June 9
44,7648,$35K Reward in Shooting of 9-Year-Old Milwaukee Girl Who Asked Police to 'Keep Her Safe'  https://t.co/AGlgqrE7pp https://t.co/5S25dhyQox,2016-05-18 00:30:00,0,LeftTroll,0,Before June 9
45,7649,"'When there is no enemy within, the enemies outside cannot hurt you' - African proverb https://t.co/SHxUNqL5Kx",2016-05-18 21:31:00,0,LeftTroll,0,Before June 9
46,7650,"Whites are 30 times as likely to use cocaine as Blacks, and 50 times more likely to abuse opiates. So why are the prisons full of Blacks?",2016-05-18 22:20:00,0,LeftTroll,0,Before June 9
47,7651,That's how this guy got divorced. LMAO his friends are really fun people https://t.co/Gtdi2v99iu,2016-05-18 22:39:00,0,LeftTroll,0,Before June 9
48,7652,Angela Davis a prominent counterculture activist who had close relations with the Black Panther Party https://t.co/0ZIq60HDk0,2016-05-18 22:50:00,0,LeftTroll,0,Before June 9
49,7653,"This is #NationalPoliceWeek. Dear cops, stop killing innocent people. Just fuck off. Thank you for the attention https://t.co/qiKUPDOMUQ",2016-05-18 23:20:00,0,LeftTroll,0,Before June 9
50,7654,"May 19, 1925 Malcolm X, the greatest of the Black Panthers, was born. His ideas lit the fire. We'll never forget you https://t.co/K0wKua372M",2016-05-19 01:44:00,0,LeftTroll,0,Before June 9
51,7655,It's hard to believe but this picture is only 75 years old. https://t.co/M7omMYhtxH,2016-05-19 01:59:00,0,LeftTroll,0,Before June 9
52,7656,Today #BlackLivesMatter celebrates the birthday of Malcolm X. He was the man who sparkled the movement. Thank you. https://t.co/mVu9mSupAR,2016-05-19 22:20:00,0,LeftTroll,0,Before June 9
53,7657,#MalcolmXDay https://t.co/YHwumfzsDm,2016-05-19 22:20:00,0,LeftTroll,0,Before June 9
54,7658,#MalcolmXDay https://t.co/mML4Jr34tW,2016-05-19 22:50:00,0,LeftTroll,0,Before June 9
55,7659,Our government cares more about transgender freaks than about us. We will change that one day #BlackLivesMatter https://t.co/vZ0Uk5GaN8,2016-05-19 02:31:00,0,LeftTroll,0,Before June 9
56,7660,True that. The herb is not a drug #420 https://t.co/R6wEu4dUUe,2016-05-02 23:14:00,0,LeftTroll,0,Before June 9
57,7661,Unarmed Black people were killed at 6x the rate of unarmed whites in 2015 Nothing changes in our country https://t.co/gAWXzxvcLB,2016-05-20 00:50:00,0,LeftTroll,0,Before June 9
58,7662,#BlackTwitter https://t.co/gNvYka4Iio,2016-05-20 01:20:00,0,LeftTroll,0,Before June 9
59,7663,Someone just proposed during the graduation at Coppin State University. Congratulations! https://t.co/leRoz0JOeV,2016-05-21 20:50:00,0,LeftTroll,0,Before June 9
60,7664,Cops kill #JoshuaBeebee 13 mins after getting 911 call. Committed no crime #Blacklivesmatter https://t.co/X3LGTdUIs6,2016-05-21 22:14:00,0,LeftTroll,0,Before June 9
61,7665,Cop sued for drawing gun on man filming him  https://t.co/iKccwSS5tF https://t.co/79YSxEAbTZ,2016-05-22 00:34:00,0,LeftTroll,0,Before June 9
62,7666,A brief history of Valkyrie: Tessa Thompson's character in Marvel's Thor 3  https://t.co/xcnwez66pn https://t.co/GqIjsJIM7J,2016-05-22 00:50:00,0,LeftTroll,0,Before June 9
63,7667,Who's winning? I think both are perfect https://t.co/hAwTRa2eM3,2016-05-22 01:20:00,0,LeftTroll,0,Before June 9
64,7668,Love your heritage. #BlackTwitter https://t.co/Lzs1eDVSpe,2016-05-22 01:50:00,0,LeftTroll,0,Before June 9
65,7669,"That fucker Zimmerman sells his gun for $250,000 That's just unbelievable. He killed Trayvon and didn't get punished. And now he mocks at us",2016-05-22 20:13:00,0,LeftTroll,0,Before June 9
66,7670,8 y.o. Mabou Loiseau who is from a Haitian family speaks eight different languages. She has a great future https://t.co/cGZcyiAOgm,2016-05-22 20:30:00,0,LeftTroll,0,Before June 9
67,7671,Capitalism is closely connected to slavery and colonialism. We need to teach our kids the true history https://t.co/tIR8s4rvHE,2016-05-22 02:20:00,0,LeftTroll,0,Before June 9
68,7672,"White pride means violence, hate and oppression.  Black pride means call for equality https://t.co/HjrWjo18Fe",2016-05-22 02:42:00,0,LeftTroll,0,Before June 9
69,7673,We are one. We will fight forever. #BlackLivesMatter https://t.co/vsSVR8UblB,2016-05-23 20:26:00,0,LeftTroll,0,Before June 9
70,7674,Militarization of Baltimore police has increased tremendously since O'Malley. 580k went to police since 2014. Scared of new riots?,2016-05-23 21:50:00,0,LeftTroll,0,Before June 9
71,7675,"Kill a Black man: ""By accident""  ""I was scared""  ""He was violent""  He was unarmed  ""Does it matter?""  ""I'm new"" https://t.co/9Uhi9hDuUw",2016-05-23 22:20:00,0,LeftTroll,0,Before June 9
72,7676,United we stand. Divided we fall. Never forget who you are. Be proud of your heritage. https://t.co/48sTI6hB7X,2016-05-23 22:50:00,0,LeftTroll,0,Before June 9
73,7677,Black people are being killed almost every day.  One day they will answer for their crimes. #BlackLivesMatter https://t.co/dYGX5ENA9P,2016-05-23 23:20:00,0,LeftTroll,0,Before June 9
74,7678,This is awesome. #KrystalLake https://t.co/GdaPhrfnIf,2016-05-23 23:41:00,0,LeftTroll,0,Before June 9
75,7679,Official Baltimore police policy on unarmed civilians. https://t.co/Ayg9rIkjvn,2016-05-24 00:00:00,0,LeftTroll,0,Before June 9
76,7680,#BlackTwitter https://t.co/3ntYpKj1Pc,2016-05-24 00:40:00,0,LeftTroll,0,Before June 9
77,7681,Fox News or CNN never say anything nice about Black people. Why do people still watch racist TV channels in 2016? https://t.co/LoAkRPYIY7,2016-05-24 02:20:00,0,LeftTroll,0,Before June 9
78,7682,Wise words. #BlackLivesMatter https://t.co/IJuigQMTh1,2016-05-24 02:50:00,0,LeftTroll,0,Before June 9
79,7683,Black churches taught us to forgive white people.  But pastors were wrong.  White people cannot be forgiven. https://t.co/zSSKk2s4lF,2016-05-24 03:20:00,0,LeftTroll,0,Before June 9
80,7684,Rally for India Cummings Rochester right now!  https://t.co/cNRWQneuGO,2016-05-26 20:51:00,0,LeftTroll,0,Before June 9
81,7685,#Justice4Jamar #BlackLivesMatter #FarewellFreeman https://t.co/Cl406xNk5e,2016-05-03 19:32:00,0,LeftTroll,0,Before June 9
82,7686,Freshman year vs Senior year #blacktwitter https://t.co/XjqJ2f97dr,2016-05-03 01:13:00,0,LeftTroll,0,Before June 9
83,7687,Black is beautiful. https://t.co/mr3Fn6hszA,2016-05-03 01:35:00,0,LeftTroll,0,Before June 9
84,7688,Prince was donating to families of slain Black people throughout his life. The real hero.  https://t.co/xcTc9705ML https://t.co/OpwvkcrO5v,2016-05-03 20:00:00,0,LeftTroll,0,Before June 9
85,7689,The struggles of being a Black child. They don’t see our children as children #BlackLivesMatter https://t.co/FtNJ3aQOE8,2016-05-03 20:41:00,0,LeftTroll,0,Before June 9
86,7690,Support Black businesses! https://t.co/4fo6nEP1JY,2016-05-03 21:00:00,0,LeftTroll,0,Before June 9
87,7691,White people always try to compare Black Panthers to KKK. That's just insane. https://t.co/6IQmIaEGoC,2016-05-03 22:00:00,0,LeftTroll,0,Before June 9
88,7692,"The African Renaissance Monument in Senegal. Made of bronze, 160 feet tall Beautiful and strong. https://t.co/XUQmYRbhnJ",2016-05-03 23:42:00,0,LeftTroll,0,Before June 9
89,7693,Very wise words. Mental slavery is the most dangerous thing indeed. https://t.co/jP2cQcjM1D,2016-05-04 00:00:00,0,LeftTroll,0,Before June 9
90,7694,Cops think they are allowed to do everything they want.  They're making a big mistake. https://t.co/s3q8mp8jyN,2016-05-04 00:35:00,0,LeftTroll,0,Before June 9
91,7695,Good question. #BlackLivesMatter https://t.co/20YKHynEjo,2016-05-04 00:50:00,0,LeftTroll,0,Before June 9
92,7696,Proof of a Black kid being used as alligator bait.  It's just unbelievable. It happened just a few generations ago https://t.co/9TKcTAEwAn,2016-05-06 23:12:00,0,LeftTroll,0,Before June 9
93,7697,Can't understand what's the reason behind all that hate for afro haired people. Afro is beautiful and natural. https://t.co/zh6UXbWx5c,2016-05-06 23:40:00,0,LeftTroll,0,Before June 9
94,7698,Powerful photo. Woman raising #BlackPower fist in front of neo-Nazis https://t.co/e2T2IMsZJK,2016-05-06 23:50:00,0,LeftTroll,0,Before June 9
95,7699,We need to educate our kids. They need to know about the real heroes. #MalcolmX https://t.co/jih6MUQxY9,2016-05-07 00:10:00,0,LeftTroll,0,Before June 9
96,7700,This year will be the death of White supremacy. Together we will make it happen. #BlackPower https://t.co/qvkoGjFEoJ,2016-05-07 00:30:00,0,LeftTroll,0,Before June 9
97,7701,Joseph Laroche was the only passenger of known African ancestry on RMS Titanic. #BlackHistory https://t.co/egYQbr8EKe,2016-05-07 00:50:00,0,LeftTroll,0,Before June 9
98,7702,Women had their breasts mutilated and cut off by White people in this Kenyan Concentration Camp. https://t.co/AdEFHyu1W4,2016-05-07 01:20:00,0,LeftTroll,0,Before June 9
99,7703,Woman goes to emergency room after trying new lipstick  https://t.co/cbi6WEKTbO https://t.co/02y2tRZjYo,2016-05-07 02:45:00,0,LeftTroll,0,Before June 9
100,7704,So beautiful https://t.co/BfO6Z5Onsa,2016-05-07 03:01:00,0,LeftTroll,0,Before June 9
101,7705,Reverend Pinkney: The Civil Rights hero you haven't met  https://t.co/3fqJiumQNY https://t.co/Pphw2Sxylo,2016-05-07 03:10:00,0,LeftTroll,0,Before June 9
102,13856,"'@Seriously_Dick I think Bernie is quite good, what about you?'",2016-04-25 15:48:00,0,LeftTroll,0,Before June 9
103,13857,Smth #BlackHistory https://t.co/DDZ4o3Q3Fn,2016-04-25 15:54:00,1,LeftTroll,0,Before June 9
104,13858,That's amazing #BlackHistoryHeroes https://t.co/hq5b8DuDlM,2016-04-25 16:31:00,1,LeftTroll,0,Before June 9
105,13859,Exactly! We need police reforms and not huge sums of money to make us shut up https://t.co/cgM907j6kl,2016-04-25 16:59:00,1,LeftTroll,0,Before June 9
106,13860,She deserves it! https://t.co/ykezqvTBIu,2016-04-25 17:42:00,1,LeftTroll,0,Before June 9
107,13861,#BlackHistory ✊�✊�✊� https://t.co/dIcTPeGk0g,2016-04-29 10:47:00,1,LeftTroll,0,Before June 9
108,13862,https://t.co/r2olZFS2ts,2016-04-29 12:27:00,1,LeftTroll,0,Before June 9
109,13863,it was a toy gun �  https://t.co/zznz1QJQUg,2016-04-29 12:32:00,1,LeftTroll,0,Before June 9
110,13864,#BlackHistory https://t.co/aTQRq1NryI,2016-04-29 13:11:00,1,LeftTroll,0,Before June 9
111,13865,Exactly my thoughts https://t.co/ZSsBiLu0bu,2016-04-29 13:13:00,1,LeftTroll,0,Before June 9
112,13866,That agression is all Trump's fault https://t.co/1eih5q4cXx,2016-04-29 14:14:00,1,LeftTroll,0,Before June 9
113,13867,Looool ��� #VIEWS https://t.co/VZiiLuULFo,2016-04-29 08:24:00,1,LeftTroll,0,Before June 9
114,13878,Trump Campaign Undergoes Major Reorganization Amid Delegate Fight https://t.co/JtU03zqbU7 #sanfrancisco,2016-04-30 01:32:00,1,LeftTroll,0,Before June 9
115,13879,This amazing young person has fought like hell to save his university & he now has to deal with this. Unconscionable https://t.co/bPRZmDqyfP,2016-04-30 01:33:00,1,LeftTroll,0,Before June 9
116,13893,Justice Department’s reputation hangs in balance of Clinton email probe: https://t.co/TBeKJelOlG https://t.co/uAU5FzTgTc,2016-05-11 13:43:00,1,LeftTroll,0,Before June 9
117,13894,When you come through Congress with the fresh fit and the police officers ain't seen you in a minute https://t.co/HCuPZt6phk,2016-05-11 13:43:00,1,LeftTroll,0,Before June 9
118,13895,Not arguing correlation=causation here but ... did the Days of Rain start before or after Trump clinched?,2016-05-11 13:44:00,1,LeftTroll,0,Before June 9
119,13896,"If you like the occasional tweet from out in the bleachers, Jim really is your guy and you should follow him. https://t.co/CRoHrEaBpZ",2016-05-11 13:44:00,1,LeftTroll,0,Before June 9
120,13897,Dozens of terrorism suspects among refugees who entered Germany... https://t.co/UZgyEGCA28,2016-05-11 13:44:00,1,LeftTroll,0,Before June 9
121,13898,"Huge congrats to @MSNBC’s @JoyAnnReid, recipient of the @MCCJ_Miami 2016 Hank Meyer National Headliner Award! #amjoy https://t.co/owNLD3VPH3",2016-05-11 13:44:00,1,LeftTroll,0,Before June 9
122,13899,".@SenWarren on @realdonaldtrump calling her goofy: ""That's the best you could come up with?"" https://t.co/tkCCTfRXvl  https://t.co/u3Ix6fwTxc",2016-05-11 13:44:00,1,LeftTroll,0,Before June 9
123,13900,Hiroshima survivors welcome Barack Obama visit https://t.co/w6ajDQCvU1,2016-05-11 13:44:00,1,LeftTroll,0,Before June 9
124,13901,Meanwhile blacks live and struggle after death because for one we have a higher rate of funerals than anyone else and have no life insurance,2016-05-11 13:45:00,1,LeftTroll,0,Before June 9
125,13902,Trump is right: deficits don't matter. @ddayen https://t.co/UZrBE3M3jl https://t.co/koS4IOsEwo,2016-05-11 13:45:00,1,LeftTroll,0,Before June 9
126,13903,Cannes opens in shadow of terror threat... https://t.co/jYrL0apAxw,2016-05-11 13:45:00,1,LeftTroll,0,Before June 9
127,13904,And he's absolutely right! https://t.co/w2tl2QoXBX,2016-05-11 16:45:00,1,LeftTroll,0,Before June 9
128,13905,It means he has something to hide� https://t.co/Ab8zUtQgOi,2016-05-11 17:37:00,1,LeftTroll,0,Before June 9
129,13906,It definitely should cause more outrage https://t.co/Smgvixjupk,2016-05-11 17:39:00,1,LeftTroll,0,Before June 9
130,13907,"The rise & fall of America’s most notorious coal baron, who's finally headed to prison today https://t.co/Vk47TM7Cmj https://t.co/HuV64ULbsy",2016-05-12 14:32:00,1,LeftTroll,0,Before June 9
131,13908,".@Reince calls meeting between @realDonaldTrump & @SpeakerRyan ""a very positive step toward party unity"" https://t.co/fWYhwmjMgM",2016-05-12 14:32:00,1,LeftTroll,0,Before June 9
132,13909,Nicki Minaj's Nightmare Ex: The diva's years-long struggle to rid herself of Safaree Samuels https://t.co/6Mkr1El6Rl https://t.co/FZB15twG1N,2016-05-12 14:32:00,1,LeftTroll,0,Before June 9
133,13910,everything is fine! https://t.co/l4zkCVRDDR,2016-05-12 14:32:00,1,LeftTroll,0,Before June 9
134,13911,"Omg, thank you!!!  https://t.co/MeA5Mz3NPI",2016-05-12 14:33:00,1,LeftTroll,0,Before June 9
135,13912,She gon beat me up lmao,2016-05-12 14:34:00,1,LeftTroll,0,Before June 9
136,13913,Donald Trump heads into meeting with Speaker Ryan with little reason to compromise https://t.co/PHZ0h87Knt https://t.co/cDhIavJMX8,2016-05-12 14:34:00,1,LeftTroll,0,Before June 9
137,13914,"Outside Trump/Ryan meeting a Trump supporter was praying over a bullhorn for the souls of the protesters chanting ""stop the hate""",2016-05-12 14:34:00,1,LeftTroll,0,Before June 9
138,13915,Sign up for weekly updates from @Blavity recapping the top news stories https://t.co/TYmGWgZowe,2016-05-12 14:35:00,1,LeftTroll,0,Before June 9
139,13916,9 caravans of Poor People's Campaign arrive in DC -- erect Resurrection City camp near White House. #PPCHistory,2016-05-12 23:17:00,0,LeftTroll,0,Before June 9
140,13917,WATCH: White cop brutally beats black teen for riding bike — then charges her with assault https://t.co/KRvYO49pGa https://t.co/ofb0nZD9P4,2016-05-15 13:19:00,1,LeftTroll,0,Before June 9
141,13918,#SoG An African Patriot-  Patrice Lumumba https://t.co/NRgFbuHPwg https://t.co/5k7H6IDAOf,2016-05-15 13:20:00,1,LeftTroll,0,Before June 9
142,13919,.@ThePowerfulOwl Go find your own sources then. It's everywhere. THAT is an atheist site I chose for you atheists. @TheLexZane,2016-05-15 13:20:00,1,LeftTroll,0,Before June 9
143,13920,Become a member of AAIHS today-- https://t.co/IHsibQBo8s,2016-05-15 13:20:00,1,LeftTroll,0,Before June 9
144,13921,"Leather, lace, and a lot of #StevieNicks love: @ldveron was among the devoted at the Night of a Thousand Stevies:  https://t.co/4yvE3L7xp8",2016-05-15 13:21:00,1,LeftTroll,0,Before June 9
145,13922,The editorial board: Clinton is vastly better prepared than Sanders for the presidency https://t.co/GUFzQYRKDb https://t.co/szGfUKYrvZ,2016-05-15 13:21:00,1,LeftTroll,0,Before June 9
146,13923,'@demi_brandon Any black American who sets aside OUR real issues for this bullshit is as dumb as a stack of hammers.',2016-05-15 13:21:00,1,LeftTroll,0,Before June 9
147,13924,If you aren't inspired by #breakfree2016 to do more to save the Earth you aren't drawing breath. Solidarity! https://t.co/vCpHE8DIA1,2016-05-15 13:22:00,1,LeftTroll,0,Before June 9
148,13925,Rich white men need to stop questioning equal pay in tennis. It's not always about you. https://t.co/E0yGDreWbP https://t.co/x47N2LgyHa,2016-05-15 13:22:00,1,LeftTroll,0,Before June 9
149,13926,We'll be suing them untill they understand how persect people's rights https://t.co/jCiZIOAfGa,2016-05-15 17:10:00,1,LeftTroll,0,Before June 9
150,13927,#JacksonStateShooting Never forget our soldiers that fought for freedom,2016-05-15 01:08:00,0,LeftTroll,0,Before June 9
151,13928,Ed Schultz left MSNBC and reemerged on Russia Today. Gone is his praise for Obama and Clinton: https://t.co/TRDezRZaAL,2016-05-16 11:36:00,1,LeftTroll,0,Before June 9
152,13929,"Black Lives Lost to Police Violence, visualization by @samswey https://t.co/Kr0zyWVcNR … https://t.co/x1kZioS0vO",2016-05-16 11:36:00,1,LeftTroll,0,Before June 9
153,13930,Things to consider before making that trip down the aisle https://t.co/Cw8VB5h1kK https://t.co/6Tsuauvkul,2016-05-16 11:36:00,1,LeftTroll,0,Before June 9
154,13931,What is the real agenda of the #Homosexuals? Read & Share!�� https://t.co/y2KKwuO8Cr #MondayMotivation #bathrooms https://t.co/M0HjbUcJIw,2016-05-16 11:36:00,1,LeftTroll,0,Before June 9
155,13932,It’s a family affair w/the Holmes sisters. Watch as they tell their NYPD story to @RobinRoberts on @GMA today at 8am https://t.co/iISfD6vdWw,2016-05-16 11:36:00,1,LeftTroll,0,Before June 9
156,13933,64-year-old cancer patient receives first penis transplant in US. https://t.co/ZSWJjuEvHf,2016-05-16 11:36:00,1,LeftTroll,0,Before June 9
157,13934,"If you've been wondering how to say the names of these places, this is how it's done. https://t.co/8YqGD4dXx9",2016-05-16 11:37:00,1,LeftTroll,0,Before June 9
158,13935,CIA tipped-off the South African Apartheid regime in #NelsonMandela's arrest in 1962. @tvonetv  #NewsOneNow,2016-05-16 11:37:00,1,LeftTroll,0,Before June 9
159,13936,Penn West Petroleum flags going concern risk: May 16 (Reuters) - Canadian oil and gas produce... https://t.co/cUjSGGWgjc via @josephjett,2016-05-16 11:37:00,1,LeftTroll,0,Before June 9
160,13937,#alllivesmater #blacklivesmatter https://t.co/cHJ7Xz7hIX,2016-05-16 15:13:00,0,LeftTroll,0,Before June 9
161,13938,#BlackLivesMatter #DueProcess,2016-05-16 15:17:00,0,LeftTroll,0,Before June 9
162,13939,#gunsense Rahm Emanuel #gunfreezone #blacklivesmatter #chicagopolice #obamahometown #democratgermfactory #ownit https://t.co/1jEcu1RT12,2016-05-16 15:32:00,0,LeftTroll,0,Before June 9
163,13940,Black-Palestinian solidarity video: https://t.co/JD5KyKIgNb  #FreePalestine  #blacklivesmatter,2016-05-16 15:51:00,0,LeftTroll,0,Before June 9
164,13941,CNN What do you expect? They were trying to cover up murder. #BlackLivesMatter #LaquanMcDonald https://t.co/1BvHByW2Wy,2016-05-16 15:53:00,0,LeftTroll,0,Before June 9
165,13942,No evidence Hillary stands for #BlackLivesMatter and her vote for Iraq proves she'll take us into more war #ThisIsBS https://t.co/FrMPO3xdME,2016-05-16 16:12:00,1,LeftTroll,0,Before June 9
166,13943,"On an apolitical, personal level, do some #BlackLivesMatter more than others? Al Sharpton vs... https://t.co/qN1am68Mo0",2016-05-16 16:12:00,0,LeftTroll,0,Before June 9
167,13944,Rahm Emanuel #gunfreezone #blacklivesmatter #chicagopolice #obamahometown #democratgermfactory #ownit https://t.co/1jEcu1RT12,2016-05-16 16:15:00,0,LeftTroll,0,Before June 9
168,13945,CHARGES DROPPED against the #BlackFriday14. Organizing wins again.  https://t.co/f3aUDVWmLg #BlackLivesMatter,2016-05-16 16:23:00,0,LeftTroll,0,Before June 9
169,13946,Census shows big cities continue to grow... https://t.co/xfxljbc2jh,2016-05-19 13:16:00,1,LeftTroll,0,Before June 9
170,13947,"Egyptair flight MS804: 'Terrorism more likely than technical failure', says Egypt – live https://t.co/2IN5GiPmpq",2016-05-19 13:17:00,1,LeftTroll,0,Before June 9
171,13948,"Actually I lied, I have 600+ digital books. I just got a new tablet which meant another memory card to fill.",2016-05-19 13:17:00,1,LeftTroll,0,Before June 9
172,13949,The Democratic primary could be worse: It could 2008 all over again. https://t.co/BuHvaOSHxw,2016-05-19 13:17:00,1,LeftTroll,0,Before June 9
173,13950,NELLY >>>>>> KRS-ONE,2016-05-19 13:17:00,1,LeftTroll,0,Before June 9
174,13951,CALICOE 3-0'D LUX,2016-05-19 13:17:00,1,LeftTroll,0,Before June 9
